_RAJ2000,_DEJ2000,_tabname,_ID,_tab15_64,_tab15_65,sed_freq,sed_flux,sed_eflux,sed_filter,wl
155.8718844173599,-43.8349553422662,I/353/gsc242,"-c=155.87193770620 -43.83492476230,eq=ICRS&-c.rs=0.004",,,621980.0,0.197,0.02,SDSS:g,0.48233062156339435
155.8718844173599,-43.8349553422662,I/353/gsc242,"-c=155.87193770620 -43.83492476230,eq=ICRS&-c.rs=0.004",,,851920.0,0.0364,0.0002,SDSS:u,0.35214574138416754
155.8718844173599,-43.8349553422662,I/353/gsc242,"-c=155.87193770620 -43.83492476230,eq=ICRS&-c.rs=0.004",,,1296700.0,0.000398,1.5e-05,GALEX:NUV,0.23135652039793322
155.8718845743114,-43.8349559358834,I/355/gaiadr3,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,393400.0,0.486,0.002,GAIA/GAIA3:Grp,0.762582613116421
155.8718845743114,-43.8349559358834,I/355/gaiadr3,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,514900.0,0.34,0.001,GAIA/GAIA3:G,0.5826374053214216
155.8718845743114,-43.8349559358834,I/355/gaiadr3,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,595300.0,0.24,0.001,GAIA/GAIA3:Gbp,0.5039475894506972
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,380160.0,0.524,,Cousins:I,0.7891414141414141
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,392660.0,0.561,,SDSS:i,0.7640197626445271
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,392660.0,0.506,,SDSS:i,0.7640197626445271
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,463430.0,0.412,,Cousins:R,0.6473469563903934
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,479900.0,0.402,,SDSS:r,0.625130235465722
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,548100.0,0.296,,Cousins:V,0.5473453749315819
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,621980.0,0.203,,SDSS:g,0.48233062156339435
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,687600.0,0.149,,Cousins:B,0.4363001745200698
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,851920.0,0.0333,,SDSS:u,0.35214574138416754
155.8719393979411,-43.8349237219416,I/360/syntphot,"-c=155.87193939794 -43.83492372194,eq=ICRS&-c.rs=0.004",,0.0,856500.0,0.0347,,Cousins:U,0.3502626970227671
155.871873,-43.834984,II/246/out,"2MASS===10232924-4350059 &-c=155.871873 -43.834984,eq=J2000&-c.r",2451266.6484,4700.0,136890.0,0.403,0.01,Johnson:K,2.1915406530791146
155.871873,-43.834984,II/246/out,"2MASS===10232924-4350059 &-c=155.871873 -43.834984,eq=J2000&-c.r",2451266.6484,4700.0,136890.0,0.412,0.011,Johnson:K,2.1915406530791146
155.871873,-43.834984,II/246/out,"2MASS===10232924-4350059 &-c=155.871873 -43.834984,eq=J2000&-c.r",2451266.6484,4700.0,183920.0,0.617,0.016,Johnson:H,1.6311439756415833
155.871873,-43.834984,II/246/out,"2MASS===10232924-4350059 &-c=155.871873 -43.834984,eq=J2000&-c.r",2451266.6484,4700.0,239830.0,0.623,0.014,Johnson:J,1.250886044281366
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,13571.0,0.00595,0.0011,WISE:W4,22.105961240881292
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,25934.0,0.0186,0.0003,WISE:W3,11.56782601989666
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,65172.0,0.108,0.002,WISE:W2,4.603203829865587
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,89490.0,0.202,0.005,WISE:W1,3.352329869259135
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,138550.0,0.426,0.011,2MASS:Ks,2.165283291230603
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,181750.0,0.623,0.017,2MASS:H,1.6506189821182944
155.87199473,-43.83492863,II/311/wise,"WISE===J102329.27-435005.7&-c=155.871995 -43.834929,eq=J2000&-c.",,0.0,241960.0,0.61,0.013,2MASS:J,1.2398743593982477
,,II/312/ais,recno=155,,0.0,1960700.0,0.000413,,GALEX:FUV,0.15300657928290917
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,13571.0,0.00725,0.00142,WISE:W4,22.105961240881292
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,25934.0,0.0189,0.0004,WISE:W3,11.56782601989666
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,65172.0,0.11,0.002,WISE:W2,4.603203829865587
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,89490.0,0.215,0.007,WISE:W1,3.352329869259135
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,138550.0,0.426,0.011,2MASS:Ks,2.165283291230603
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,181750.0,0.623,0.017,2MASS:H,1.6506189821182944
155.871939421,-43.834920228,II/328/allwise,"AllWISE===J102329.26-435005.7&-c=155.8719394 -43.8349202,eq=J200",,0.0,241960.0,0.61,0.013,2MASS:J,1.2398743593982477
155.87186909,-43.83482599,II/336/apass9,"-c=155.871869 -43.834826,eq=J2000&-c.rs=0.004",,0.0,479900.0,0.38,,SDSS:r',0.625130235465722
155.87186909,-43.83482599,II/336/apass9,"-c=155.871869 -43.834826,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.299,0.018,Johnson:V,0.5540882477882644
155.87186909,-43.83482599,II/336/apass9,"-c=155.871869 -43.834826,eq=J2000&-c.rs=0.004",,0.0,621980.0,0.196,0.02,SDSS:g',0.48233062156339435
155.87186909,-43.83482599,II/336/apass9,"-c=155.871869 -43.834826,eq=J2000&-c.rs=0.004",,0.0,674900.0,0.156,0.005,Johnson:B,0.44451029782189955
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,329800.0,0.308,0.01,SkyMapper/SkyMapper:z,0.9096422073984233
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,329800.0,0.314,0.007,SkyMapper/SkyMapper:z,0.9096422073984233
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,388700.0,0.329,0.01,SkyMapper/SkyMapper:i,0.7718034473887316
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,388700.0,0.33,0.005,SkyMapper/SkyMapper:i,0.7718034473887316
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,496300.0,0.327,0.006,SkyMapper/SkyMapper:r,0.6044731009470079
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,496300.0,0.332,0.002,SkyMapper/SkyMapper:r,0.6044731009470079
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,603400.0,0.262,0.006,SkyMapper/SkyMapper:g,0.49718263175339744
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,603400.0,0.256,0.001,SkyMapper/SkyMapper:g,0.49718263175339744
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,774500.0,0.0386,0.0002,SkyMapper/SkyMapper:v,0.38734667527437056
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,774500.0,0.0377,0.0002,SkyMapper/SkyMapper:v,0.38734667527437056
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,857000.0,0.0132,1e-04,SkyMapper/SkyMapper:u,0.3500583430571762
155.87199997902,-43.83494603634,II/358/smss,"-c=155.871999979 -43.834946036,eq=ICRS&-c.rs=0.004",,0.0,857000.0,0.0131,1e-04,SkyMapper/SkyMapper:u,0.3500583430571762
155.87195657,-43.83491805,II/359/vhs_dr4,"-c=155.871957 -43.834918,eq=J2000&-c.rs=0.004",,,140500.0,0.148,0.0,VISTA:Ks,2.1352313167259784
155.87195657,-43.83491805,II/359/vhs_dr4,"-c=155.871957 -43.834918,eq=J2000&-c.rs=0.004",,,240530.0,0.264,0.0,VISTA:J,1.2472456658213114
155.871938148,-43.834943557,II/363/unwise,"-c=155.8719381 -43.8349436,eq=J2000&-c.rs=0.004",,0.0,65172.0,0.102,0.0,WISE:W2,4.603203829865587
155.871938957,-43.834945084,II/365/catwise,"-c=155.8719390 -43.8349451,eq=ICRS&-c.rs=0.004",2457133.363876,4700.0,65172.0,0.105,0.001,WISE:W2,4.603203829865587
155.871938957,-43.834945084,II/365/catwise,"-c=155.8719390 -43.8349451,eq=ICRS&-c.rs=0.004",2457133.363876,4700.0,89490.0,0.194,0.002,WISE:W1,3.352329869259135
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,181750.0,0.623,0.017,2MASS:H,1.6506189821182944
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,241770.0,0.623,0.029,DENIS:J,1.2408487405385284
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,241960.0,0.61,0.013,2MASS:J,1.2398743593982477
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,379480.0,0.513,0.014,DENIS:I,0.7905554969958891
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,541430.0,0.299,0.018,Johnson:V,0.5540882477882644
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,563630.0,0.28,0.008,HIP:VT,0.532264073949222
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,674900.0,0.156,0.005,Johnson:B,0.44451029782189955
155.871875,-43.8349722,III/279/rave_dr5,recno=245212,,0.0,713280.0,0.11,0.005,HIP:BT,0.4205921938088829
155.8718844173499,-43.8349553422786,III/283/xgaia2,recno=245768,,0.0,445460.0,0.319,,Gaia:G,0.6734611412921474
155.8718845743131,-43.8349559358834,III/283/xgaiae3,recno=245884,,0.0,445460.0,0.317,,Gaia:G,0.6734611412921474
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,13571.0,0.00726,0.00142,WISE:W4,22.105961240881292
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,25934.0,0.0189,0.0004,WISE:W3,11.56782601989666
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,65172.0,0.11,0.002,WISE:W2,4.603203829865587
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,89490.0,0.215,0.007,WISE:W1,3.352329869259135
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,138550.0,0.426,0.011,2MASS:Ks,2.165283291230603
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,183920.0,0.617,0.016,Johnson:H,1.6311439756415833
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,239830.0,0.623,0.014,Johnson:J,1.250886044281366
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,445460.0,0.319,0.0,Gaia:G,0.6734611412921474
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.298,0.001,Johnson:V,0.5540882477882644
155.871884417348,-43.8349553422793,IV/38/tic,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,674900.0,0.148,0.008,Johnson:B,0.44451029782189955
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,13571.0,0.00726,0.00142,WISE:W4,22.105961240881292
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,25934.0,0.0189,0.0004,WISE:W3,11.56782601989666
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,65172.0,0.11,0.002,WISE:W2,4.603203829865587
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,89490.0,0.215,0.007,WISE:W1,3.352329869259135
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,138550.0,0.426,0.011,2MASS:Ks,2.165283291230603
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,183920.0,0.617,0.016,Johnson:H,1.6311439756415833
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,239830.0,0.623,0.014,Johnson:J,1.250886044281366
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,445460.0,0.319,0.0,Gaia:G,0.6734611412921474
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.298,0.001,Johnson:V,0.5540882477882644
155.871884417348,-43.8349553422793,IV/39/tic82,"-c=155.87188441735 -43.83495534228,eq=J2000&-c.rs=0.004",,0.0,674900.0,0.148,0.008,Johnson:B,0.44451029782189955
155.87188694,-43.83495694,V/136/tycall,recno=1844655,,0.0,563630.0,0.28,0.008,HIP:VT,0.532264073949222
155.87188694,-43.83495694,V/136/tycall,recno=1844655,,0.0,713280.0,0.11,0.005,HIP:BT,0.4205921938088829
155.8718844679,-43.8349553294,J/ApJ/867/105/refcat2,"-c=155.87193771 -43.83492476,eq=ICRS&-c.rs=0.004",,0.0,181750.0,0.623,0.014,2MASS:H,1.6506189821182944
155.8718844679,-43.8349553294,J/ApJ/867/105/refcat2,"-c=155.87193771 -43.83492476,eq=ICRS&-c.rs=0.004",,0.0,241960.0,0.61,0.01,2MASS:J,1.2398743593982477
155.8718844679,-43.8349553294,J/ApJ/867/105/refcat2,"-c=155.87193771 -43.83492476,eq=ICRS&-c.rs=0.004",,0.0,445460.0,0.567,0.001,Gaia:G,0.6734611412921474
155.8718844679,-43.8349553294,J/ApJ/867/105/refcat2,"-c=155.87193771 -43.83492476,eq=ICRS&-c.rs=0.004",,0.0,445460.0,0.199,0.0,Gaia:G,0.6734611412921474
155.8718844679,-43.8349553294,J/ApJ/867/105/refcat2,"-c=155.87193771 -43.83492476,eq=ICRS&-c.rs=0.004",,0.0,445460.0,0.319,0.0,Gaia:G,0.6734611412921474
155.8718845738817,-43.8349559352602,J/ApJS/271/26/catalog,recno=4466843,,0.0,445460.0,0.317,,Gaia:G,0.6734611412921474
155.8718845738817,-43.8349559352602,J/ApJS/271/26/catalog,recno=4466843,,0.0,1296700.0,0.000398,1.5e-05,GALEX:NUV,0.23135652039793322
155.8718333,-43.8349722,J/A+A/609/A116/lowetgas,recno=114751,,0.0,138550.0,0.426,0.011,2MASS:Ks,2.165283291230603
155.8718333,-43.8349722,J/A+A/609/A116/lowetgas,recno=114751,,0.0,241960.0,0.61,0.013,2MASS:J,1.2398743593982477
155.8718333,-43.8349722,J/A+A/609/A116/lowetgas,recno=114751,,0.0,445460.0,0.339,0.001,Gaia:G,0.6734611412921474
155.87187194,-43.83497194,J/A+A/624/A19/catalog,recno=2707,,0.0,13571.0,0.00726,0.00142,WISE:W4,22.105961240881292
155.87187194,-43.83497194,J/A+A/624/A19/catalog,recno=2707,,0.0,25934.0,0.0189,0.0004,WISE:W3,11.56782601989666
155.87187194,-43.83497194,J/A+A/624/A19/catalog,recno=2707,,0.0,65172.0,0.11,0.002,WISE:W2,4.603203829865587
155.87187194,-43.83497194,J/A+A/624/A19/catalog,recno=2707,,0.0,89490.0,0.215,0.007,WISE:W1,3.352329869259135
