_RAJ2000,_DEJ2000,_tabname,_ID,_tab15_64,_tab15_65,sed_freq,sed_flux,sed_eflux,sed_filter,wl
159.4092282247,-40.888343923,I/239/tyc_main,recno=806023,,0.0,541430.0,0.61,,Johnson:V,0.5540882477882644
159.4092282247,-40.888343923,I/239/tyc_main,recno=806023,,0.0,563630.0,0.59,0.012,HIP:VT,0.532264073949222
159.4092282247,-40.888343923,I/239/tyc_main,recno=806023,,0.0,713280.0,0.307,0.008,HIP:BT,0.4205921938088829
159.4091581226,-40.8883454391,I/280B/ascc,recno=1944451,,0.0,138550.0,0.492,0.011,2MASS:Ks,2.165283291230603
159.4091581226,-40.8883454391,I/280B/ascc,recno=1944451,,0.0,181750.0,0.699,0.025,2MASS:H,1.6506189821182944
159.4091581226,-40.8883454391,I/280B/ascc,recno=1944451,,0.0,241960.0,0.813,0.019,2MASS:J,1.2398743593982477
159.4091625,-40.8883481,I/297/out,"NOMAD1===0491-0226608&-c=159.4091625 -40.8883481,eq=J2000&-c.rs=",,0.0,181750.0,0.698,,2MASS:H,1.6506189821182944
159.4091625,-40.8883481,I/297/out,"NOMAD1===0491-0226608&-c=159.4091625 -40.8883481,eq=J2000&-c.rs=",,0.0,241960.0,0.813,,2MASS:J,1.2398743593982477
159.409229,-40.888342,I/305/out,"GSC2.3===S5PM024542&-c=159.409229 -40.888342,eq=J2000&-c.rs=0.00",,0.0,674900.0,0.381,0.011,Johnson:B,0.44451029782189955
159.409158,-40.888341,I/305/out,"GSC2.3===S5PM000079&-c=159.409158 -40.888341,eq=J2000&-c.rs=0.00",,0.0,674900.0,0.309,0.009,Johnson:B,0.44451029782189955
159.40916109,-40.88834703,I/317/sample,"PPMXL=3534619187969100714&-c=159.409161 -40.888347,eq=J2000&-c.r",,0.0,138550.0,0.491,0.011,2MASS:Ks,2.165283291230603
159.40916109,-40.88834703,I/317/sample,"PPMXL=3534619187969100714&-c=159.409161 -40.888347,eq=J2000&-c.r",,0.0,181750.0,0.698,0.026,2MASS:H,1.6506189821182944
159.40916109,-40.88834703,I/317/sample,"PPMXL=3534619187969100714&-c=159.409161 -40.888347,eq=J2000&-c.r",,0.0,241960.0,0.813,0.019,2MASS:J,1.2398743593982477
159.40921688,-40.88833404,I/319/xpm,"-c=159.409217 -40.888334,eq=ICRS&-c.rs=0.004",,0.0,138550.0,0.491,0.011,2MASS:Ks,2.165283291230603
159.40921688,-40.88833404,I/319/xpm,"-c=159.409217 -40.888334,eq=ICRS&-c.rs=0.004",,0.0,181750.0,0.698,0.026,2MASS:H,1.6506189821182944
159.40921688,-40.88833404,I/319/xpm,"-c=159.409217 -40.888334,eq=ICRS&-c.rs=0.004",,0.0,241960.0,0.813,0.019,2MASS:J,1.2398743593982477
159.4091716,-40.8883425,I/320/spm4,"-c=159.4091716 -40.8883425,eq=J2000&-c.rs=0.004",,,138550.0,0.491,,2MASS:Ks,2.165283291230603
159.4091716,-40.8883425,I/320/spm4,"-c=159.4091716 -40.8883425,eq=J2000&-c.rs=0.004",,,181750.0,0.698,,2MASS:H,1.6506189821182944
159.4091716,-40.8883425,I/320/spm4,"-c=159.4091716 -40.8883425,eq=J2000&-c.rs=0.004",,,241960.0,0.813,,2MASS:J,1.2398743593982477
159.4091716,-40.8883425,I/320/spm4,"-c=159.4091716 -40.8883425,eq=J2000&-c.rs=0.004",,,541430.0,0.604,,Johnson:V,0.5540882477882644
159.4091716,-40.8883425,I/320/spm4,"-c=159.4091716 -40.8883425,eq=J2000&-c.rs=0.004",,,674900.0,0.371,,Johnson:B,0.44451029782189955
159.4091621,-40.888342,I/322A/out,"UCAC4===246-045192&-c=159.4091621 -40.8883420,eq=J2000&-c.rs=0.0",,0.0,138550.0,0.491,0.009,2MASS:Ks,2.165283291230603
159.4091621,-40.888342,I/322A/out,"UCAC4===246-045192&-c=159.4091621 -40.8883420,eq=J2000&-c.rs=0.0",,0.0,181750.0,0.698,0.026,2MASS:H,1.6506189821182944
159.4091621,-40.888342,I/322A/out,"UCAC4===246-045192&-c=159.4091621 -40.8883420,eq=J2000&-c.rs=0.0",,0.0,241960.0,0.813,0.022,2MASS:J,1.2398743593982477
159.409159500256,-40.888342113231,I/337/gaia,"-c=159.4093131994 -40.8882616360,eq=ICRS&-c.rs=0.004",,,445460.0,0.604,,Gaia:G,0.6734611412921474
159.409159498498,-40.888342115065,I/337/tgasptyc,recno=1483465,,,563630.0,0.584,0.011,HIP:VT,0.532264073949222
