_RAJ2000,_DEJ2000,_tabname,_ID,_tab1_31,_tab1_32,sed_freq,sed_flux,sed_eflux,sed_filter,wl
153.7159436,-47.1567991,I/320/spm4,"-c=153.7159436 -47.1567991,eq=J2000&-c.rs=0.004",,,138550.0,0.316,,2MASS:Ks,2.165283291230603
153.7159436,-47.1567991,I/320/spm4,"-c=153.7159436 -47.1567991,eq=J2000&-c.rs=0.004",,,181750.0,0.359,,2MASS:H,1.6506189821182944
153.7159436,-47.1567991,I/320/spm4,"-c=153.7159436 -47.1567991,eq=J2000&-c.rs=0.004",,,241960.0,0.316,,2MASS:J,1.2398743593982477
153.7159436,-47.1567991,I/320/spm4,"-c=153.7159436 -47.1567991,eq=J2000&-c.rs=0.004",,,541430.0,0.00399,,Johnson:V,0.5540882477882644
153.7159436,-47.1567991,I/320/spm4,"-c=153.7159436 -47.1567991,eq=J2000&-c.rs=0.004",,,674900.0,0.0152,,Johnson:B,0.44451029782189955
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,136890.0,0.296,0.004,Johnson:K,2.1915406530791146
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,136890.0,0.306,0.008,Johnson:K,2.1915406530791146
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,183920.0,0.353,0.006,Johnson:H,1.6311439756415833
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,183920.0,0.355,0.01,Johnson:H,1.6311439756415833
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,239830.0,0.33,0.004,Johnson:J,1.250886044281366
153.716027,-47.156796,II/246/out,"2MASS===10145184-4709244 &-c=153.716027 -47.156796,eq=J2000&-c.r",2451266.5768,4700.0,239830.0,0.323,0.008,Johnson:J,1.250886044281366
153.7160417,-47.1568056,III/279/rave_dr5,recno=434704,,0.0,181750.0,0.359,0.01,2MASS:H,1.6506189821182944
153.7160417,-47.1568056,III/279/rave_dr5,recno=434704,,0.0,241770.0,0.359,0.017,DENIS:J,1.2408487405385284
153.7160417,-47.1568056,III/279/rave_dr5,recno=434704,,0.0,241960.0,0.316,0.008,2MASS:J,1.2398743593982477
153.7160417,-47.1568056,III/279/rave_dr5,recno=434704,,0.0,379480.0,0.139,0.005,DENIS:I,0.7905554969958891
153.715743119623,-47.1567193690054,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,138550.0,0.317,0.008,2MASS:Ks,2.165283291230603
153.715743119623,-47.1567193690054,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,183920.0,0.355,0.01,Johnson:H,1.6311439756415833
153.715743119623,-47.1567193690054,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,239830.0,0.323,0.008,Johnson:J,1.250886044281366
153.715743119623,-47.1567193690054,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,445460.0,0.0421,0.0,Gaia:G,0.6734611412921474
153.715743119623,-47.1567193690054,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.0123,0.0023,Johnson:V,0.5540882477882644
153.715743119623,-47.1567193690054,IV/39/tic82,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,138550.0,0.317,0.008,2MASS:Ks,2.165283291230603
153.715743119623,-47.1567193690054,IV/39/tic82,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,183920.0,0.355,0.01,Johnson:H,1.6311439756415833
153.715743119623,-47.1567193690054,IV/39/tic82,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,239830.0,0.323,0.008,Johnson:J,1.250886044281366
153.715743119623,-47.1567193690054,IV/39/tic82,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,445460.0,0.0421,0.0,Gaia:G,0.6734611412921474
153.715743119623,-47.1567193690054,IV/39/tic82,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.0123,0.0023,Johnson:V,0.5540882477882644
153.716,-47.1567778,J/ApJ/891/58/table6,recno=41843,,0.0,138550.0,0.317,,2MASS:Ks,2.165283291230603
153.716,-47.1567778,J/ApJ/891/58/table6,recno=41843,,0.0,541430.0,0.0123,,Johnson:V,0.5540882477882644
153.715742778,-47.156719167,J/A+A/636/A74/list,recno=142,,0.0,445460.0,0.0421,,Gaia:G,0.6734611412921474
153.71574311399957,-47.15671937038528,J/A+A/645/A7/table3,recno=92,,0.0,445460.0,0.0515,,Gaia:G,0.6734611412921474
153.7157444,-47.1567203,J/A+A/689/A32/tableb5,recno=214,,0.0,136890.0,0.306,,Johnson:K,2.1915406530791146
153.7157444,-47.1567203,J/A+A/689/A32/tableb5,recno=214,,0.0,183920.0,0.354,,Johnson:H,1.6311439756415833
153.7157444,-47.1567203,J/A+A/689/A32/tableb5,recno=214,,0.0,239830.0,0.323,,Johnson:J,1.250886044281366
153.7157444,-47.1567203,J/A+A/689/A32/tableb5,recno=214,,0.0,445460.0,0.0421,,Gaia:G,0.6734611412921474
153.71574389,-47.15672306,J/AJ/142/138/Mdwarfs,recno=3781,,0.0,138550.0,0.317,,2MASS:Ks,2.165283291230603
153.71574389,-47.15672306,J/AJ/142/138/Mdwarfs,recno=3781,,0.0,181750.0,0.357,,2MASS:H,1.6506189821182944
153.71574389,-47.15672306,J/AJ/142/138/Mdwarfs,recno=3781,,0.0,241960.0,0.318,,2MASS:J,1.2398743593982477
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,138550.0,0.317,,2MASS:Ks,2.165283291230603
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,181750.0,0.357,,2MASS:H,1.6506189821182944
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,241960.0,0.315,,2MASS:J,1.2398743593982477
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,380160.0,0.135,,Cousins:I,0.7891414141414141
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,463430.0,0.0384,,Cousins:R,0.6473469563903934
153.715833,-47.156667,J/AJ/149/5/Mdwarfs,recno=547,,0.0,541430.0,0.0146,,Johnson:V,0.5540882477882644
153.7157,-47.1567,J/AJ/156/102/table9,recno=1546292,,0.0,138550.0,0.317,,2MASS:Ks,2.165283291230603
153.7157,-47.1567,J/AJ/156/102/table9,recno=1546292,,0.0,181750.0,0.359,,2MASS:H,1.6506189821182944
153.7157,-47.1567,J/AJ/156/102/table9,recno=1546292,,0.0,241960.0,0.316,,2MASS:J,1.2398743593982477
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,138550.0,0.317,,2MASS:Ks,2.165283291230603
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,181750.0,0.357,,2MASS:H,1.6506189821182944
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,241960.0,0.315,,2MASS:J,1.2398743593982477
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,380160.0,0.135,,Cousins:I,0.7891414141414141
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,463430.0,0.0384,,Cousins:R,0.6473469563903934
153.7157083,-47.1566944,J/AJ/157/216/table4,recno=642,,0.0,541430.0,0.0146,,Johnson:V,0.5540882477882644
153.7157083,-47.1566944,J/AJ/160/215/table2,recno=265,,0.0,445460.0,0.042,,Gaia:G,0.6734611412921474
153.7157083,-47.1566944,J/AJ/161/63/table3,recno=241,,0.0,181750.0,0.359,0.01,2MASS:H,1.6506189821182944
153.7157083,-47.1566944,J/AJ/161/63/table3,recno=241,,0.0,241960.0,0.316,0.008,2MASS:J,1.2398743593982477
153.7157083,-47.1566944,J/AJ/161/63/table3,recno=241,,0.0,445460.0,0.0421,,Gaia:G,0.6734611412921474
153.7157083,-47.1566944,J/AJ/161/63/table3,recno=241,,0.0,541430.0,0.0146,,Johnson:V,0.5540882477882644
153.7157445,-47.1567202,J/AJ/165/267/table1,recno=578,,0.0,136890.0,0.306,0.008,Johnson:K,2.1915406530791146
153.7157445,-47.1567202,J/AJ/165/267/table1,recno=578,,0.0,445460.0,0.132,0.0,Gaia:G,0.6734611412921474
153.7157445,-47.1567202,J/AJ/165/267/table1,recno=578,,0.0,445460.0,0.00964,3e-05,Gaia:G,0.6734611412921474
153.7157445,-47.1567202,J/AJ/165/267/table1,recno=578,,0.0,445460.0,0.0424,1e-04,Gaia:G,0.6734611412921474
