Rp_log,P_log_mid,Rp,P_mid,bins,grps,i
0.8814445634586956,1.1468127144867157,2.4143849207362376,3.1481428718585662,11.0,14.0,2.0
0.8328402206328192,1.4793805763655112,2.299841530164276,4.390225429120075,11.0,14.0,3.0
0.5409674256181775,1.7121455637785057,1.7176677744593074,5.540836952341678,11.0,14.0,4.0
0.667018373260823,1.9365027098438834,1.948419192439645,6.934456706176771,11.0,14.0,5.0
0.6044235540121515,2.154852195969748,1.8301968950921461,8.626615036265665,11.0,14.0,6.0
0.9699371406808084,0.46954382494131136,2.63777864517291,1.5992644822229998,11.0,15.0,1.0
0.8896485783085197,1.1206822706769752,2.4342740442570854,3.0669459769418825,11.0,15.0,2.0
0.8257954950160245,1.4250786183976571,2.2836967122979037,4.15818473972718,11.0,15.0,3.0
0.9865667685492302,0.46376419282634057,2.682010684277173,1.5900479815087343,11.0,16.0,1.0
0.9117396576711287,1.0995790016025702,2.488648165606288,3.0029015410560502,11.0,16.0,2.0
0.8610191230999978,1.3850090230374181,2.3655702729781547,3.9948619504428713,11.0,16.0,3.0
0.7032630826758057,1.6000303513110476,2.0203344816401483,4.953182757704251,11.0,16.0,4.0
0.5059425386827037,1.8171893250766362,1.6585480296575699,6.154535717796232,11.0,16.0,5.0
0.5820789949442442,2.0124831843268796,1.7897554581195656,7.481873169210718,11.0,16.0,6.0
0.6709139257781823,1.2241344901807443,1.9560241648970973,3.4012210182947533,12.0,2.0,1.0
0.7062306867714517,0.9863954351895069,2.0263389395427622,2.681551205738947,12.0,3.0,1.0
0.5332166889445369,2.423570359585849,1.7044060443260003,11.286082839983056,12.0,3.0,2.0
0.7508046799731694,0.858200339447641,2.11870420970231,2.358911631208342,12.0,4.0,1.0
0.5851446490802423,2.077406338627703,1.7952506482145396,7.983734932554619,12.0,4.0,2.0
0.8140658926108484,0.7718874287667008,2.2570663449832833,2.1638465081250797,12.0,5.0,1.0
0.6255066616439788,1.8492974906103965,1.8691927658358687,6.355353258650884,12.0,5.0,2.0
0.49568714579559536,2.4279607981570965,1.6416258879099077,11.33574262775591,12.0,5.0,3.0
0.7805468708308279,3.0337359494334093,2.1826655753118867,20.774701022725512,12.0,5.0,4.0
0.941072858023476,0.43811166989846567,2.562729388761357,1.5497779613044573,12.0,18.0,1.0
0.8413976174239545,1.0357712731282,2.319606635002158,2.817278288932131,12.0,18.0,2.0
0.9267001082229114,0.41937576057443726,2.526159355954566,1.521011783684811,12.0,19.0,1.0
0.8511416228928205,1.0202215001413508,2.3423193715477972,2.773809095031207,12.0,19.0,2.0
0.688572306274817,1.2241344901807443,1.9908711490243665,3.4012210182947533,13.0,2.0,1.0
0.7317568371996539,0.9863954351895069,2.0787293906983497,2.681551205738947,13.0,3.0,1.0
0.5396553238530731,2.423570359585849,1.7154154974720104,11.286082839983056,13.0,3.0,2.0
0.7878630234709816,0.858200339447641,2.198692847317775,2.358911631208342,13.0,4.0,1.0
0.5691797796002679,2.077406338627703,1.7668172773743835,7.983734932554619,13.0,4.0,2.0
0.8123644076017663,0.7718874287667008,2.2532292457419256,2.1638465081250797,13.0,5.0,1.0
0.6047435109501336,1.8492974906103965,1.830782572977459,6.355353258650884,13.0,5.0,2.0
0.49178547301134634,2.4279607981570965,1.635233279903052,11.33574262775591,13.0,5.0,3.0
0.76814697369778,3.0337359494334093,2.1557678558224103,20.774701022725512,13.0,5.0,4.0
0.8142873946620521,0.7187089626610075,2.2575663451818904,2.0517825720633387,13.0,6.0,1.0
0.6403072422999992,1.698114777799012,1.8970636479732224,5.463637505843652,13.0,6.0,2.0
0.5883922738031815,2.2058643993500424,1.8010904261744838,9.078095276976526,13.0,6.0,3.0
0.5962641189886383,2.6677598418798762,1.815324281024107,14.407657583630586,13.0,6.0,4.0
0.8191688179382405,0.670970512433281,2.2686134228818347,1.9561348528935831,13.0,7.0,1.0
0.6784112401748553,1.5843885009862502,1.9707442044603747,4.876308608720311,13.0,7.0,2.0
0.6044820679284034,2.0448312673055455,1.8303039902132368,7.727854486185088,13.0,7.0,3.0
0.4892660071775713,2.4400787866887037,1.6311185511599173,11.473944701293801,13.0,7.0,4.0
0.8245832285209977,0.6425187389126146,2.2809299406598957,1.9012636402272043,13.0,8.0,1.0
0.7629709932334299,1.4948702205909998,2.1446384711010067,4.458757860337462,13.0,8.0,2.0
0.5844213787502103,1.9059550360273927,1.793952666138261,6.7258279693429,13.0,8.0,3.0
0.4616953564498605,2.2731307755511025,1.586761832828287,9.709752332595418,13.0,8.0,4.0
0.5828191634422095,2.6080960284815653,1.7910806691079393,13.573183279705978,13.0,8.0,5.0
0.7529959471538188,2.9686516447067697,2.123351947059968,19.465655273866677,13.0,8.0,6.0
0.8052855504670928,0.598221695737886,2.2373352797477257,1.8188813981579448,13.0,9.0,1.0
0.824964578661223,1.402926854812024,2.2817999394891544,4.06708633473252,13.0,9.0,2.0
0.5844213787502103,1.7909294170313999,1.793952666138261,5.99502175320824,13.0,9.0,3.0
0.6214218710686351,2.1341648119191965,1.8615730778521777,8.44998623115968,13.0,9.0,4.0
0.45903241717227017,2.44080648330009,1.5825420034877689,11.482297290679075,13.0,9.0,5.0
0.6725738537831061,2.7361476363116104,1.9592737204547128,15.427438368780608,13.0,9.0,6.0
0.7802526359836031,3.083564661681301,2.1820234535117295,21.83610214384534,13.0,9.0,7.0
0.9331326675742131,0.45456156546232207,2.542461401669006,1.5754824856532046,13.0,17.0,1.0
0.8301954181296778,1.071227752657243,2.293766940114922,2.9189610630918836,13.0,17.0,2.0
0.9596669748983324,0.43811166989846567,2.610826857749492,1.5497779613044573,13.0,18.0,1.0
0.8144959855420782,1.0357712731282,2.2580373020494955,2.817278288932131,13.0,18.0,2.0
0.9476059261146419,0.41937576057443726,2.5795266835489583,1.521011783684811,13.0,19.0,1.0
0.668129209002275,1.2241344901807443,1.950584768695005,3.4012210182947533,14.0,2.0,1.0
0.7115707907064265,0.9863954351895069,2.0371887438453506,2.681551205738947,14.0,3.0,1.0
0.5564817563857853,2.423570359585849,1.7445240302013423,11.286082839983056,14.0,3.0,2.0
0.7661617975265722,0.858200339447641,2.1514925218939593,2.358911631208342,14.0,4.0,1.0
0.5786906584349045,2.077406338627703,1.7837014266979812,7.983734932554619,14.0,4.0,2.0
0.815456248932556,0.7718874287667008,2.260206654012925,2.1638465081250797,14.0,5.0,1.0
0.5812460455939722,1.8492974906103965,1.7882653031715334,6.355353258650884,14.0,5.0,2.0
0.5159303539183577,2.4279607981570965,1.67519630247621,11.33574262775591,14.0,5.0,3.0
0.7536153751205519,3.0337359494334093,2.1246676180788384,20.774701022725512,14.0,5.0,4.0
0.8100306773408521,0.7187089626610075,2.247976947573746,2.0517825720633387,14.0,6.0,1.0
0.6042445300255818,1.698114777799012,1.829869275274557,5.463637505843652,14.0,6.0,2.0
0.5803473394817155,2.2058643993500424,1.7866589001634583,9.078095276976526,14.0,6.0,3.0
0.8100306773408521,0.670970512433281,2.247976947573746,1.9561348528935831,14.0,7.0,1.0
0.9563789032656358,0.43811166989846567,2.602256369931171,1.5497779613044573,14.0,18.0,1.0
0.9466726306730466,0.41937576057443726,2.5771203461402643,1.521011783684811,14.0,19.0,1.0
0.6731613560232085,1.2241344901807443,1.9604251363510445,3.4012210182947533,15.0,2.0,1.0
0.7193942067780339,0.9863954351895069,2.053189025827312,2.681551205738947,15.0,3.0,1.0
0.5430426056962597,2.423570359585849,1.7212359454237902,11.286082839983056,15.0,3.0,2.0
0.7615104236503151,0.858200339447641,2.141508363809535,2.358911631208342,15.0,4.0,1.0
0.557579229136145,2.077406338627703,1.7464396487641505,7.983734932554619,15.0,4.0,2.0
0.7937161319022245,0.7718874287667008,2.2115997709237747,2.1638465081250797,15.0,5.0,1.0
0.588401129639362,1.8492974906103965,1.8011063764068704,6.355353258650884,15.0,5.0,2.0
0.5022832473187427,2.4279607981570965,1.652490009965448,11.33574262775591,15.0,5.0,3.0
0.7879419733244128,3.0337359494334093,2.198866440648305,20.774701022725512,15.0,5.0,4.0
0.8007007665433276,0.7187089626610075,2.2271010596959915,2.0517825720633387,15.0,6.0,1.0
0.6294969969769846,1.698114777799012,1.876666372956149,5.463637505843652,15.0,6.0,2.0
0.579822819604854,2.2058643993500424,1.7857220077879676,9.078095276976526,15.0,6.0,3.0
0.551298212105582,2.6677598418798762,1.735504609122512,14.407657583630586,15.0,6.0,4.0
0.8528328850054641,0.6425187389126146,2.3462841993930943,1.9012636402272043,15.0,8.0,1.0
0.7850926358967664,1.4948702205909998,2.1926100457235087,4.458757860337462,15.0,8.0,2.0
0.5652847042619492,1.9059550360273927,1.759948776318355,6.7258279693429,15.0,8.0,3.0
0.5106661217577662,2.2731307755511025,1.6664008511859074,9.709752332595418,15.0,8.0,4.0
0.6625899421907178,0.43811166989846567,1.9398098294054813,1.5497779613044573,15.0,18.0,1.0
0.8210592205543943,1.0357712731282,2.2729060717704783,2.817278288932131,15.0,18.0,2.0
0.6859923480853737,1.2241344901807443,1.9857414048074922,3.4012210182947533,16.0,2.0,1.0
0.7272716791164677,0.9863954351895069,2.0694268380731256,2.681551205738947,16.0,3.0,1.0
0.5398127904676842,2.423570359585849,1.7156856394116589,11.286082839983056,16.0,3.0,2.0
0.761753736006614,0.858200339447641,2.142029482650323,2.358911631208342,16.0,4.0,1.0
0.5673142713709781,2.077406338627703,1.7635243376618421,7.983734932554619,16.0,4.0,2.0
0.6140506747636014,2.805799635770604,1.8479015070782971,16.54029683239897,16.0,4.0,3.0
0.8559796461360422,0.5246081562421113,2.3536790240844603,1.6897965823922567,16.0,12.0,1.0
0.8290307402599836,0.5027535456812356,2.2910969956359675,1.6532673560891473,16.0,13.0,1.0
0.9588754685719025,0.43811166989846567,2.608761189377005,1.5497779613044573,16.0,18.0,1.0
0.8312992844834932,1.0357712731282,2.2963003502794788,2.817278288932131,16.0,18.0,2.0
0.6833921549297385,1.2241344901807443,1.9805848005866693,3.4012210182947533,17.0,2.0,1.0
0.722243290017827,0.9863954351895069,2.0590470733388004,2.681551205738947,17.0,3.0,1.0
0.526366376612181,2.423570359585849,1.6927702305630403,11.286082839983056,17.0,3.0,2.0
0.7894484071500323,0.858200339447641,2.202181383676776,2.358911631208342,17.0,4.0,1.0
0.5771990523556297,2.077406338627703,1.7810428300886632,7.983734932554619,17.0,4.0,2.0
0.8189295324835253,0.7187089626610075,2.268070641629787,2.0517825720633387,17.0,6.0,1.0
0.6445410198416499,1.698114777799012,1.9051124197729714,5.463637505843652,17.0,6.0,2.0
0.5663162446408552,2.2058643993500424,1.7617651712272147,9.078095276976526,17.0,6.0,3.0
0.6157285480967034,2.6677598418798762,1.8510046543552414,14.407657583630586,17.0,6.0,4.0
0.838838082315823,0.670970512433281,2.3136771120310584,1.9561348528935831,17.0,7.0,1.0
0.6704417765670423,1.5843885009862502,1.9551008476195848,4.876308608720311,17.0,7.0,2.0
0.6347079911786205,2.0448312673055455,1.8864711947918518,7.727854486185088,17.0,7.0,3.0
0.4647135656209788,2.4400787866887037,1.5915582465934055,11.473944701293801,17.0,7.0,4.0
0.5851960059912561,2.826332466094506,1.7953428491098837,16.88342659827104,17.0,7.0,5.0
0.8024949548661604,0.5027535456812356,2.231100485199452,1.6532673560891473,17.0,13.0,1.0
0.893496750394869,0.46954382494131136,2.443659596713104,1.5992644822229998,17.0,15.0,1.0
0.9118718067693671,1.1206822706769752,2.4889770599482723,3.0669459769418825,17.0,15.0,2.0
0.967281990012741,0.43811166989846567,2.630784235156293,1.5497779613044573,17.0,18.0,1.0
0.8475879267806459,1.0357712731282,2.334010253089122,2.817278288932131,17.0,18.0,2.0
0.6677797543480438,1.2241344901807443,1.949903246856537,3.4012210182947533,18.0,2.0,1.0
0.7093648582015905,0.9863954351895069,2.032699795955168,2.681551205738947,18.0,3.0,1.0
0.5464088919908314,2.423570359585849,1.7270398817714923,11.286082839983056,18.0,3.0,2.0
0.7646661111804932,0.858200339447641,2.1482769692338293,2.358911631208342,18.0,4.0,1.0
0.5638169947141771,2.077406338627703,1.757367577384285,7.983734932554619,18.0,4.0,2.0
0.79224151156102,0.7718874287667008,2.208340904301008,2.1638465081250797,18.0,5.0,1.0
0.6028030295768771,1.8492974906103965,1.8272334181442218,6.355353258650884,18.0,5.0,2.0
0.49743094274999067,2.4279607981570965,1.6444910475357781,11.33574262775591,18.0,5.0,3.0
0.7710145958596223,3.0337359494334093,2.161958655696636,20.774701022725512,18.0,5.0,4.0
0.7968521258769624,0.7187089626610075,2.2185462207995212,2.0517825720633387,18.0,6.0,1.0
0.6183974435219571,1.698114777799012,1.8559513904337175,5.463637505843652,18.0,6.0,2.0
0.5836735630910799,2.2058643993500424,1.7926116217322832,9.078095276976526,18.0,6.0,3.0
0.6106116294212858,2.6677598418798762,1.8415574050871806,14.407657583630586,18.0,6.0,4.0
0.847287036092519,0.6425187389126146,2.333308076782428,1.9012636402272043,18.0,8.0,1.0
0.88183970733024,0.5805346273952686,2.415339138655481,1.7869935511181623,18.0,10.0,1.0
0.8224035900894198,1.3463480258735432,2.2759637523151075,3.8433640042576145,18.0,10.0,2.0
0.6028030295768771,1.7095296464180647,1.8272334181442218,5.526361522285708,18.0,10.0,3.0
0.6047733608395449,2.0186587781834455,1.8308372224504348,7.528221145026114,18.0,10.0,4.0
0.9040521388402035,0.5027535456812356,2.4695899848893994,1.6532673560891473,18.0,13.0,1.0
0.8598703768808215,1.2013938308600651,2.3628543932977926,3.3247478307640113,18.0,13.0,2.0
0.7760519046885466,1.5300990983619354,2.172876584523996,4.6186344987351164,18.0,13.0,3.0
0.5040384079247038,1.7790097534625415,1.6553929421435556,5.923987305219206,18.0,13.0,4.0
0.5156377300302306,2.0170391344767657,1.6747061717362821,7.51603797788436,18.0,13.0,5.0
0.9040521388402035,0.47918131373206146,2.4695899848893994,1.6147518857087613,18.0,14.0,1.0
0.6671195360672594,0.41937576057443726,1.9486163099635796,1.521011783684811,18.0,19.0,1.0
0.861948610776472,1.0202215001413508,2.3677700635754717,2.773809095031207,18.0,19.0,2.0
0.6859651906307479,1.2241344901807443,1.9856874778576552,3.4012210182947533,19.0,2.0,1.0
0.7224648096477154,0.9863954351895069,2.0595032432078337,2.681551205738947,19.0,3.0,1.0
0.5433682208712681,2.423570359585849,1.7217964972245237,11.286082839983056,19.0,3.0,2.0
0.8151369326481446,0.7718874287667008,2.2594850484385,2.1638465081250797,19.0,5.0,1.0
0.5999303743764676,1.8492974906103965,1.8219919386493468,6.355353258650884,19.0,5.0,2.0
0.4942386371126538,2.4279607981570965,1.639249699937056,11.33574262775591,19.0,5.0,3.0
0.7646427030360943,3.0337359494334093,2.148226682644885,20.774701022725512,19.0,5.0,4.0
0.8171777110755848,0.7187089626610075,2.2641008651100343,2.0517825720633387,19.0,6.0,1.0
0.633822877749366,1.698114777799012,1.8848021925405543,5.463637505843652,19.0,6.0,2.0
0.5731865321769397,2.2058643993500424,1.7739106783144338,9.078095276976526,19.0,6.0,3.0
0.6101218582579838,2.6677598418798762,1.84065568421107,14.407657583630586,19.0,6.0,4.0
0.6807292333789092,1.2241344901807443,1.9753176747219288,3.4012210182947533,20.0,2.0,1.0
0.77257007620935,0.858200339447641,2.1653241567092674,2.358911631208342,20.0,4.0,1.0
0.5683118552042296,2.077406338627703,1.7652844788288549,7.983734932554619,20.0,4.0,2.0
0.7977860840439494,0.7718874287667008,2.2206192180569486,2.1638465081250797,20.0,5.0,1.0
0.6049128620517997,1.8492974906103965,1.831092644277821,6.355353258650884,20.0,5.0,2.0
0.5014644209227658,2.4279607981570965,1.651137461353024,11.33574262775591,20.0,5.0,3.0
0.7810933069756741,3.0337359494334093,2.1838585885974537,20.774701022725512,20.0,5.0,4.0
0.7848361408957154,0.670970512433281,2.192047724326923,1.9561348528935831,20.0,7.0,1.0
0.6807292333789092,1.5843885009862502,1.9753176747219288,4.876308608720311,20.0,7.0,2.0
0.6191632306499375,2.0448312673055455,1.8573731984503252,7.727854486185088,20.0,7.0,3.0
0.496278520414912,2.4400787866887037,1.6425969909089624,11.473944701293801,20.0,7.0,4.0
0.8407249321431701,0.5246081562421113,2.318046794461288,1.6897965823922567,20.0,12.0,1.0
0.8053711847706356,1.2401900026269772,2.237526880599884,3.456270102778297,20.0,12.0,2.0
0.7254667501868589,1.5695939968033206,2.0656950385349626,4.804697075350153,20.0,12.0,3.0
0.5473969941484752,1.8382933703893447,1.7287472169768952,6.285801566771894,20.0,12.0,4.0
0.6316160026012387,2.0924674544019495,1.8806472558223084,8.104888955892681,20.0,12.0,5.0
0.5228183498483364,2.331027806770291,1.6867748786039376,10.288510701536806,20.0,12.0,6.0
0.6027625141694122,2.547798480277324,1.827159388537432,12.778939704357281,20.0,12.0,7.0
0.521314779470232,2.7699378305915325,1.6842405995728207,15.957641901797395,20.0,12.0,8.0
0.6702259369276641,1.2241344901807443,1.9546789048953075,3.4012210182947533,21.0,2.0,1.0
0.7121604954354422,0.9863954351895069,2.0383904379690234,2.681551205738947,21.0,3.0,1.0
0.5477736026507929,2.423570359585849,1.729398400490094,11.286082839983056,21.0,3.0,2.0
0.7702064704624477,0.858200339447641,2.160212227760755,2.358911631208342,21.0,4.0,1.0
0.5732522703784272,2.077406338627703,1.774027295845097,7.983734932554619,21.0,4.0,2.0
0.8055973586513592,0.7718874287667008,2.238033007971931,2.1638465081250797,21.0,5.0,1.0
0.5994613694457884,1.8492974906103965,1.8211376158029364,6.355353258650884,21.0,5.0,2.0
0.5009835228806842,2.4279607981570965,1.6503436234734914,11.33574262775591,21.0,5.0,3.0
0.7518459628420023,3.0337359494334093,2.1209115291225022,20.774701022725512,21.0,5.0,4.0
0.8127377364791352,0.670970512433281,2.2540705983275293,1.9561348528935831,21.0,7.0,1.0
0.893350351109913,0.5805346273952686,2.443301872881365,1.7869935511181623,21.0,10.0,1.0
0.9107718660196883,0.46954382494131136,2.486240837772028,1.5992644822229998,21.0,15.0,1.0
0.9024429348005075,1.1206822706769752,2.4656191065429556,3.0669459769418825,21.0,15.0,2.0
0.8035431077502762,1.4250786183976571,2.2334402456068654,4.15818473972718,21.0,15.0,3.0
0.9530812593719998,0.43811166989846567,2.5936891886233724,1.5497779613044573,21.0,18.0,1.0
0.6938260393151381,1.2241344901807443,2.0013581784638967,3.4012210182947533,22.0,2.0,1.0
0.7306021705973855,0.9863954351895069,2.076330536500693,2.681551205738947,22.0,3.0,1.0
0.5422320502739796,2.423570359585849,1.7198413535685524,11.286082839983056,22.0,3.0,2.0
0.7602154388779483,0.858200339447641,2.1387369379529497,2.358911631208342,22.0,4.0,1.0
0.5782439124280747,2.077406338627703,1.7829047431790679,7.983734932554619,22.0,4.0,2.0
0.7956867609036526,0.7718874287667008,2.2159623106337625,2.1638465081250797,22.0,5.0,1.0
0.6176469102304827,1.8492974906103965,1.8545589597260028,6.355353258650884,22.0,5.0,2.0
0.48491420255559625,2.4279607981570965,1.624035664756975,11.33574262775591,22.0,5.0,3.0
0.7788082103699536,3.0337359494334093,2.1788739580993983,20.774701022725512,22.0,5.0,4.0
0.8079359973311023,0.7187089626610075,2.243273083464267,2.0517825720633387,22.0,6.0,1.0
0.6386618423917669,1.698114777799012,1.8939447862120158,5.463637505843652,22.0,6.0,2.0
0.5749218733496575,2.2058643993500424,1.776991691082209,9.078095276976526,22.0,6.0,3.0
0.5996508218062047,2.6677598418798762,1.821482667307272,14.407657583630586,22.0,6.0,4.0
0.6692972254309812,0.598221695737886,1.9528644148233203,1.8188813981579448,22.0,9.0,1.0
0.8613694273112541,0.5246081562421113,2.3663990873669114,1.6897965823922567,22.0,12.0,1.0
0.8057688076182604,1.2401900026269772,2.238416749314127,3.456270102778297,22.0,12.0,2.0
0.8189638762467782,0.5027535456812356,2.268148537048547,1.6532673560891473,22.0,13.0,1.0
0.9262249759980994,0.46954382494131136,2.5249593813354214,1.5992644822229998,22.0,15.0,1.0
0.9069795596787733,1.1206822706769752,2.476830106344571,3.0669459769418825,22.0,15.0,2.0
0.8111189833143689,1.4250786183976571,2.250424766060257,4.15818473972718,22.0,15.0,3.0
0.5936382655862862,1.6589123532738843,1.8105637585368513,5.253593681915471,22.0,15.0,4.0
0.6448612585479947,1.8697858781427943,1.9057226082074836,6.486907261939237,22.0,15.0,5.0
0.6187819017480796,2.0702177252259197,1.8566650633929827,7.9265487396020715,22.0,15.0,6.0
0.5944844222534292,2.259364362407264,1.8120964274800004,9.576999730577748,22.0,15.0,7.0
0.46756941192111723,2.4459343017323225,1.596109988767805,11.541327645493476,22.0,15.0,8.0
0.9237305318178362,0.46376419282634057,2.5186688600401332,1.5900479815087343,22.0,16.0,1.0
0.86279469420224,1.0995790016025702,2.3697742423139405,3.0029015410560502,22.0,16.0,2.0
0.6780430856060162,1.2241344901807443,1.970018799516255,3.4012210182947533,23.0,2.0,1.0
0.7175276631140193,0.9863954351895069,2.0493602332759897,2.681551205738947,23.0,3.0,1.0
0.544529942531464,2.423570359585849,1.7237979078257306,11.286082839983056,23.0,3.0,2.0
0.7806368906150182,0.858200339447641,2.1828620672398835,2.358911631208342,23.0,4.0,1.0
0.5780154892524084,2.077406338627703,1.7824975329256207,7.983734932554619,23.0,4.0,2.0
0.564470371452518,2.805799635770604,1.7585161756729026,16.54029683239897,23.0,4.0,3.0
0.8132085293727495,0.7187089626610075,2.2551320485889415,2.0517825720633387,23.0,6.0,1.0
0.6306615925964125,1.698114777799012,1.878853203532713,5.463637505843652,23.0,6.0,2.0
0.5875476680140272,2.2058643993500424,1.799569857004901,9.078095276976526,23.0,6.0,3.0
0.5946565699559131,2.6677598418798762,1.8124084025687972,14.407657583630586,23.0,6.0,4.0
0.8792075436645241,0.47918131373206146,2.408989930477627,1.6147518857087613,23.0,14.0,1.0
0.6727485627128976,1.2241344901807443,1.9596160529729854,3.4012210182947533,24.0,2.0,1.0
0.7149452122113493,0.9863954351895069,2.0440746888586103,2.681551205738947,24.0,3.0,1.0
0.5364010138177804,2.423570359585849,1.7098420773412122,11.286082839983056,24.0,3.0,2.0
0.8062135392939338,0.7718874287667008,2.2394124655427667,2.1638465081250797,24.0,5.0,1.0
0.6041790072779135,1.8492974906103965,1.8297493811397068,6.355353258650884,24.0,5.0,2.0
0.4840871051859226,2.4279607981570965,1.6226929844706075,11.33574262775591,24.0,5.0,3.0
