Rp_log,Ms_log_mid,Rp,Ms_mid,bins,grps,i
0.6859579747789916,0.06748393020524222,1.9856731494828763,1.0698130677833395,10.0,12.0,10.0
0.6324488995066182,-0.198525304753573,1.8822142936016615,0.819939022122987,10.0,13.0,1.0
0.5607905716230144,-0.16857623396303856,1.7520570795284383,0.8448668534153769,10.0,13.0,2.0
0.6121756342788461,-0.13932813062223426,1.8444398633159813,0.8699425268372618,10.0,13.0,3.0
0.6901465482208802,-0.10560749022446794,1.9940077301173633,0.8997777503361595,10.0,13.0,4.0
0.6088441671805072,-0.07262850632856926,1.8383053966571015,0.9299462350050136,10.0,13.0,5.0
0.6329423437716436,-0.030512350918887314,1.8831432906356675,0.9699484522385713,10.0,13.0,7.0
0.5915105437292575,-0.005126188232175687,1.8067154779414638,0.9948869282486327,10.0,13.0,8.0
0.6424884912123705,0.01975456654735626,1.9012061322442764,1.0199509792141974,10.0,13.0,9.0
0.6691229144299055,-0.198525304753573,1.9525240387387168,0.819939022122987,10.0,14.0,1.0
0.6530780329009673,-0.198525304753573,1.9214460102174817,0.819939022122987,10.0,15.0,1.0
0.5540934705573766,-0.17442425384463422,1.7403625795275732,0.8399404740813482,10.0,15.0,2.0
0.6198199804733404,-0.15089049841564128,1.8585934286195156,0.8599418584997477,10.0,15.0,3.0
0.5730339214399017,-0.12231129149566697,1.7736399811545487,0.8848728722251575,10.0,15.0,4.0
0.6658411225754609,-0.08896560424633082,1.9461267642560578,0.9148770409186144,10.0,15.0,5.0
0.6561297167845899,-0.06722304827646144,1.9273186121449242,0.934986630920464,10.0,15.0,6.0
0.584393517158613,-0.05134869911917135,1.79390268445802,0.9499473669630333,10.0,15.0,7.0
0.6471954531845513,-0.030512350918887314,1.9101761313711956,0.9699484522385713,10.0,15.0,8.0
0.6183955537059554,-0.010101353658759733,1.8559478830303957,0.9899494936611666,10.0,15.0,9.0
0.6348746233955849,0.009901313648089865,1.8867855678608927,1.0099504938362078,10.0,15.0,10.0
0.7157985898861223,0.034296395732805886,2.0458198010776476,1.0348912986396204,10.0,15.0,11.0
0.6201482116193656,0.06287560265278022,1.8592035769999595,1.0648943609579309,10.0,15.0,12.0
0.6507859069682619,-0.198525304753573,1.9170468576210802,0.819939022122987,10.0,16.0,1.0
0.5499513263771134,-0.17442425384463422,1.7331686562167468,0.8399404740813482,10.0,16.0,2.0
0.6069415014514092,-0.15089049841564128,1.834811041328501,0.8599418584997477,10.0,16.0,3.0
0.6072880849687181,-0.12789794179472957,1.8354470668044085,0.8799431799837988,10.0,16.0,4.0
0.6831766470943234,-0.09995771259750126,1.980158015032906,0.9048756820690895,10.0,16.0,5.0
0.6400192563375924,-0.07262850632856926,1.8965173989326167,0.9299462350050136,10.0,16.0,6.0
0.6197144756633308,-0.056584349052819054,1.8583973484168281,0.9449867723941959,10.0,16.0,7.0
0.7012126774877818,-0.198525304753573,2.016196221342468,0.819939022122987,10.0,17.0,1.0
0.5458091821968504,-0.17442425384463422,1.7260044695442571,0.8399404740813482,10.0,17.0,2.0
0.6897520478242545,-0.20458598501974543,1.993221248420828,0.8149846624323674,10.0,18.0,1.0
0.5851595519093495,-0.18048493411080663,1.7952774027275131,0.834865258589672,10.0,18.0,2.0
0.5829197089661895,-0.1566709096161793,1.791260763305986,0.8549853799919622,10.0,18.0,3.0
0.6828756700261381,-0.20458598501974543,1.9795621225584812,0.8149846624323674,10.0,19.0,1.0
0.5810174077290864,-0.18640216293430806,1.7878564847482334,0.8299397568498571,10.0,19.0,2.0
0.5743060867259251,-0.1566709096161793,1.775897780210765,0.8549853799919622,10.0,19.0,3.0
0.5808489387859135,-0.12059011940018055,1.7875553118255576,0.8863972021616494,11.0,2.0,1.0
0.5779177696894524,-0.14164586207524396,1.782323356556091,0.867928568489366,11.0,3.0,1.0
0.5756313852213654,-0.026384032769327822,1.7782529351638727,0.9739609848448756,11.0,3.0,2.0
0.5676921290381645,-0.16362742378580203,1.7641908247647986,0.8490583018850943,11.0,4.0,1.0
0.640572417813335,-0.07349651187033004,1.8975667695047111,0.9291393867445293,11.0,4.0,2.0
0.5935047560213882,0.009165478342361734,1.8103220470929828,1.0092076099594176,11.0,4.0,3.0
0.5769741577126537,-0.1749915493245801,1.7806423281343253,0.8394641147779933,11.0,5.0,1.0
0.611930672159862,-0.10056873552579759,1.8439881007533407,0.9043229511629128,11.0,5.0,2.0
0.5972047026279272,-0.030937701859043765,1.817032548601168,0.9695359714832658,11.0,5.0,3.0
0.5630511147009198,-0.1807719605251181,1.7560221599607424,0.8346256645946134,11.0,6.0,1.0
0.6070716860926606,-0.11169679128470952,1.8350499210945814,0.8943153806124549,11.0,6.0,2.0
0.6213852685517469,-0.05151495015977198,1.8615049408391577,0.9497894503520241,11.0,6.0,3.0
0.5944088701385875,-0.1807719605251181,1.8119595249343106,0.8346256645946134,11.0,7.0,1.0
0.6227787025728109,-0.12256678460291248,1.864100633197126,0.8846468221838588,11.0,7.0,2.0
0.6320498668017096,-0.07280198692939593,1.8814633783706998,0.9297849213662265,11.0,7.0,3.0
0.6030687494144102,-0.030671815120526014,1.8277190148247044,0.9697937925146768,11.0,7.0,4.0
0.5996607521433388,0.01458518864988994,1.8215007553340523,1.0146920715172658,11.0,7.0,5.0
0.709745339874442,0.06726544647880313,2.033473348125818,1.069579356569675,11.0,7.0,6.0
0.5944088701385875,-0.18661998040671374,1.8119595249343106,0.8297590011563599,11.0,8.0,1.0
0.5857375410415628,-0.13952637287686323,1.7963153534888319,0.8697700845625814,11.0,8.0,2.0
0.6386550955294694,-0.08920460998701951,1.8939320080704505,0.9146584061823299,11.0,8.0,3.0
0.6277388052344857,-0.04616730560139805,1.873369732547989,0.9548821916864928,11.0,8.0,4.0
0.5387774112129793,-0.010254438315770241,1.7139101733919688,0.9897979591815695,11.0,8.0,5.0
0.5990394275783963,-0.18661998040671374,1.8203693636868108,0.8297590011563599,11.0,9.0,1.0
0.5679546279022959,-0.14517615050382993,1.76465398363909,0.8648699324175861,11.0,9.0,2.0
0.6702385049662782,-0.10020203217236012,1.9547034715296392,0.9046546302318913,11.0,9.0,3.0
0.6460211350466392,-0.061931993611192976,1.9079342934666053,0.939946807005588,11.0,9.0,4.0
0.6221922147774414,-0.19253720923021517,1.8630076814591712,0.8248636250920512,11.0,10.0,1.0
0.5810055706905752,-0.1568077272391427,1.787835321947424,0.8548684109265005,11.0,10.0,2.0
0.6333782289443107,-0.11678637340237447,1.8839643037947955,0.8897752525216691,11.0,10.0,3.0
0.6126714120032106,-0.0780930415946644,1.8453545222291654,0.9248783703817491,11.0,10.0,4.0
0.6277388052344857,-0.04616730560139805,1.873369732547989,0.9548821916864928,11.0,10.0,5.0
0.5596796893400199,-0.19253720923021517,1.750111831031087,0.8248636250920512,11.0,11.0,1.0
0.5810055706905752,-0.1568077272391427,1.787835321947424,0.8548684109265005,11.0,11.0,2.0
0.6023020051968927,-0.12231129149566697,1.8263181589565387,0.8848728722251575,11.0,11.0,3.0
0.5666255254997334,-0.19253720923021517,1.7623101357417164,0.8248636250920512,11.0,12.0,1.0
0.5570788422453963,-0.16258813843968073,1.7455659718648886,0.8499411744350311,11.0,12.0,2.0
0.6584914531988733,-0.1336783529952676,1.9318758100249822,0.8748714191239761,11.0,12.0,3.0
0.6921039422686843,-0.09455225454539344,1.9979146113852408,0.9097801932335084,11.0,12.0,4.0
0.6065163328523495,-0.061931993611192976,1.8340311031028904,0.939946807005588,11.0,12.0,5.0
0.6178707829064554,-0.04087625093612958,1.8549741912808313,0.9599479152537391,11.0,12.0,6.0
0.641161158064653,-0.015229603742354287,1.8986842723686619,0.9848857801796105,11.0,12.0,7.0
0.5046268752313476,0.009901313648089865,1.65636737345202,1.0099504938362078,11.0,12.0,8.0
0.6945921565922055,0.034296395732805886,2.0028920410263,1.0348912986396204,11.0,12.0,9.0
0.6978804994830488,0.06748393020524222,2.0094890775450156,1.0698130677833395,11.0,12.0,10.0
0.6315402492769158,0.1086029793237282,1.880504795936774,1.1147196957082979,11.0,12.0,11.0
0.6476602806963909,-0.198525304753573,1.91106424018223,0.819939022122987,11.0,14.0,1.0
0.5438217897871283,-0.16857623396303856,1.7225776277299685,0.8448668534153769,11.0,14.0,2.0
0.6107615737100436,-0.13932813062223426,1.841833556805662,0.8699425268372618,11.0,14.0,3.0
0.6794307810312589,-0.11107202549056308,1.9727544833009136,0.8948742928478838,11.0,14.0,4.0
0.727145432328028,-0.08344068615303833,2.0691655960717363,0.919945650568554,11.0,14.0,5.0
0.6158115804274764,-0.061931993611192976,1.8511583539668945,0.939946807005588,11.0,14.0,6.0
0.6337686083769638,-0.198525304753573,1.884699908283939,0.819939022122987,11.0,15.0,1.0
0.5647417098894669,-0.17442425384463422,1.7589933934441933,0.8399404740813482,11.0,15.0,2.0
0.6139227644902339,-0.15089049841564128,1.8476651566075193,0.8599418584997477,11.0,15.0,3.0
0.5713304879937275,-0.12231129149566697,1.7706212753013801,0.8848728722251575,11.0,15.0,4.0
0.5995448971710042,-0.06722304827646144,1.8212897376383963,0.934986630920464,11.0,15.0,6.0
0.6080027605784253,-0.05134869911917135,1.8367592849052452,0.9499473669630333,11.0,15.0,7.0
0.6839396815219184,-0.030512350918887314,1.9816695203624204,0.9699484522385713,11.0,15.0,8.0
0.6103720199663534,-0.010101353658759733,1.841116203381282,0.9899494936611666,11.0,15.0,9.0
0.6638672317357224,-0.198525304753573,1.9422891112632035,0.819939022122987,11.0,16.0,1.0
0.5605577258689991,-0.17442425384463422,1.751649167968758,0.8399404740813482,11.0,16.0,2.0
0.6030822939330527,-0.15089049841564128,1.8277437705666257,0.8599418584997477,11.0,16.0,3.0
0.67889120149774,-0.12789794179472957,1.971690312485282,0.8799431799837988,11.0,16.0,4.0
0.64041853311255,-0.09995771259750126,1.89727478547668,0.9048756820690895,11.0,16.0,5.0
0.5605577258689991,-0.17442425384463422,1.751649167968758,0.8399404740813482,11.0,17.0,2.0
0.5853558849533351,-0.15089049841564128,1.7956299096080313,0.8599418584997477,11.0,17.0,3.0
0.5988213464625316,-0.12789794179472957,1.8199724187893582,0.8799431799837988,11.0,17.0,4.0
0.6884951135846106,-0.1054222478635964,1.9907174742558795,0.899944442729661,11.0,17.0,5.0
0.7247877905003358,-0.08344068615303833,2.0642929908999186,0.919945650568554,11.0,17.0,6.0
0.592573461489659,-0.061931993611192976,1.8086368888809663,0.939946807005588,11.0,17.0,7.0
0.5882667159223649,-0.04605764445390287,1.8008642992737187,0.9549869109050657,11.0,17.0,8.0
0.632591036476021,-0.010101353658759733,1.8824818448511322,0.9899494936611666,11.0,17.0,10.0
0.7310103146129527,-0.20458598501974543,2.0771781513462027,0.8149846624323674,11.0,18.0,1.0
0.5584657338587653,-0.18048493411080663,1.7479885622186577,0.834865258589672,11.0,18.0,2.0
0.6127748522506403,-0.13932813062223426,1.8455454160304212,0.8699425268372618,11.0,18.0,4.0
0.7018533104927807,-0.11659694358385558,2.0174882770089764,0.8899438184514795,11.0,18.0,5.0
0.5584657338587653,-0.18640216293430806,1.7479885622186577,0.8299397568498571,11.0,19.0,2.0
0.5288017995374577,-0.1566709096161793,1.6968978662188494,0.8549853799919622,11.0,19.0,3.0
0.6032791654909452,-0.13932813062223426,1.8281036367527115,0.8699425268372618,11.0,19.0,4.0
0.6754990944606218,-0.11659694358385558,1.9650134586050056,0.8899438184514795,11.0,19.0,5.0
0.6532320537310734,-0.09437106229843864,1.9217419757188203,0.9099450532861861,11.0,19.0,6.0
0.6729680609814448,-0.07262850632856926,1.960046232513735,0.9299462350050136,11.0,19.0,7.0
0.5698581596593393,-0.12059011940018055,1.768016257619541,0.8863972021616494,12.0,2.0,1.0
0.5743545132401715,-0.14164586207524396,1.7759837828323053,0.867928568489366,12.0,3.0,1.0
0.5746938070754989,-0.026384032769327822,1.7765864654189232,0.9739609848448756,12.0,3.0,2.0
0.5990769884937812,-0.16362742378580203,1.8204377397105744,0.8490583018850943,12.0,4.0,1.0
0.607496393838079,-0.07349651187033004,1.835829446532828,0.9291393867445293,12.0,4.0,2.0
0.5498278880869729,0.009165478342361734,1.7329547300449104,1.0092076099594176,12.0,4.0,3.0
0.6037566779505028,-0.1749915493245801,1.8289767874702056,0.8394641147779933,12.0,5.0,1.0
0.6257990282266659,-0.10056873552579759,1.8697393352326195,0.9043229511629128,12.0,5.0,2.0
0.5989862799623347,-0.030937701859043765,1.820272617965704,0.9695359714832658,12.0,5.0,3.0
0.5967371437654203,-0.1807719605251181,1.81618317751057,0.8346256645946134,12.0,6.0,1.0
0.5964021625200976,-0.11169679128470952,1.8155748920958241,0.8943153806124549,12.0,6.0,2.0
0.5932639579828433,-0.05151495015977198,1.8098861775752768,0.9497894503520241,12.0,6.0,3.0
0.5704325438849975,-0.005328290094264422,1.7690320699739936,0.9946858800646564,12.0,6.0,4.0
0.6824864283352156,0.05299016176861607,1.978791744391987,1.0544192714475584,12.0,6.0,5.0
0.6049433883141527,-0.1807719605251181,1.8311485415454358,0.8346256645946134,12.0,7.0,1.0
0.646799183839193,-0.12256678460291248,1.90941933708319,0.8846468221838588,12.0,7.0,2.0
0.6191914546072889,-0.07280198692939593,1.8574256216120548,0.9297849213662265,12.0,7.0,3.0
0.5998616421578002,-0.030671815120526014,1.8218667134045632,0.9697937925146768,12.0,7.0,4.0
0.6049433883141527,-0.18661998040671374,1.8311485415454358,0.8297590011563599,12.0,8.0,1.0
0.6257027424957042,-0.13952637287686323,1.8695593146808631,0.8697700845625814,12.0,8.0,2.0
0.6429471998888305,-0.08920460998701951,1.9020784320433235,0.9146584061823299,12.0,8.0,3.0
0.6098118980052306,-0.04616730560139805,1.8400852425216525,0.9548821916864928,12.0,8.0,4.0
0.5973492075120755,-0.010254438315770241,1.8172951376513404,0.9897979591815695,12.0,8.0,5.0
0.6282891154065231,-0.18661998040671374,1.8744009506866883,0.8297590011563599,12.0,9.0,1.0
0.6188895573954418,-0.14517615050382993,1.8568649546318343,0.8648699324175861,12.0,9.0,2.0
0.6478466775065919,-0.10020203217236012,1.911420489661541,0.9046546302318913,12.0,9.0,3.0
0.6522954271598499,-0.061931993611192976,1.9199428638008655,0.939946807005588,12.0,9.0,4.0
0.5550854908443633,-0.035748000852535024,1.7420899111455248,0.9648834126463155,12.0,9.0,5.0
0.6679768514635527,-0.19253720923021517,1.950287605038714,0.8248636250920512,12.0,10.0,1.0
0.627662691158674,-0.1568077272391427,1.8732271481685505,0.8548684109265005,12.0,10.0,2.0
0.6493002697896564,-0.19253720923021517,1.9142009360631467,0.8248636250920512,12.0,11.0,1.0
0.6342425414810983,-0.1568077272391427,1.8855933416589374,0.8548684109265005,12.0,11.0,2.0
0.6703114241727897,-0.19253720923021517,1.9548460121526599,0.8248636250920512,12.0,12.0,1.0
0.625469407717866,-0.16258813843968073,1.8691231323637476,0.8499411744350311,12.0,12.0,2.0
0.6532895173826623,-0.1336783529952676,1.921852409203082,0.8748714191239761,12.0,12.0,3.0
0.6674445879776374,-0.09455225454539344,1.9492498143730583,0.9097801932335084,12.0,12.0,4.0
0.628863657230884,-0.061931993611192976,1.8754781818560275,0.939946807005588,12.0,12.0,5.0
0.6197621538526611,-0.04087625093612958,1.858485955549754,0.9599479152537391,12.0,12.0,6.0
0.6773151423005008,-0.198525304753573,1.9685852593506938,0.819939022122987,12.0,13.0,1.0
0.5636495907391422,-0.16857623396303856,1.7570734116891737,0.8448668534153769,12.0,13.0,2.0
0.6359402758608508,-0.13932813062223426,1.8887972972645317,0.8699425268372618,12.0,13.0,3.0
0.6632995216593276,-0.10560749022446794,1.941186767099019,0.8997777503361595,12.0,13.0,4.0
0.6436163820095636,-0.07262850632856926,1.903351694897133,0.9299462350050136,12.0,13.0,5.0
0.6889096344561854,-0.05134869911917135,1.9915428392520578,0.9499473669630333,12.0,13.0,6.0
0.6959917239743971,-0.198525304753573,2.0056971859337382,0.819939022122987,12.0,14.0,1.0
0.5295090777837782,-0.16857623396303856,1.6980984696961652,0.8448668534153769,12.0,14.0,2.0
0.6447738229388698,-0.13932813062223426,1.9055559874748105,0.8699425268372618,12.0,14.0,3.0
0.7130632316094243,-0.11107202549056308,2.0402313975794732,0.8948742928478838,12.0,14.0,4.0
0.5966892511957288,-0.08344068615303833,1.8160961979140233,0.919945650568554,12.0,14.0,5.0
0.617147772266401,-0.061931993611192976,1.8536335099253545,0.939946807005588,12.0,14.0,6.0
0.6396626655475218,-0.04087625093612958,1.8958412388583412,0.9599479152537391,12.0,14.0,7.0
0.6481740051389678,-0.020254771669105012,1.9120462528140951,0.9799489782636644,12.0,14.0,8.0
0.7029954421021083,-0.198525304753573,2.0197938305137373,0.819939022122987,12.0,15.0,1.0
0.5295090777837782,-0.17442425384463422,1.6980984696961652,0.8399404740813482,12.0,15.0,2.0
0.6213304193709744,-0.15089049841564128,1.8614028416182038,0.8599418584997477,12.0,15.0,3.0
0.6959917239743971,-0.198525304753573,2.0056971859337382,0.819939022122987,12.0,16.0,1.0
0.5379467788917214,-0.17442425384463422,1.7124871352987527,0.8399404740813482,12.0,16.0,2.0
0.6213304193709744,-0.15089049841564128,1.8614028416182038,0.8599418584997477,12.0,16.0,3.0
0.6450616189021194,-0.12789794179472957,1.9061044777186054,0.8799431799837988,12.0,16.0,4.0
0.7286757419037158,-0.198525304753573,2.0723344840684907,0.819939022122987,12.0,17.0,1.0
0.5442750547226789,-0.17442425384463422,1.723358588745134,0.8399404740813482,12.0,17.0,2.0
0.6210828408362499,-0.15089049841564128,1.8609420552729015,0.8599418584997477,12.0,17.0,3.0
0.591313031443216,-0.12789794179472957,1.806358664675851,0.8799431799837988,12.0,17.0,4.0
0.7107782644449336,-0.1054222478635964,2.0355748578742165,0.899944442729661,12.0,17.0,5.0
0.6275940061537267,-0.08344068615303833,1.8730984899711063,0.919945650568554,12.0,17.0,6.0
0.6077750642948146,-0.061931993611192976,1.8363411092525128,0.939946807005588,12.0,17.0,7.0
0.5625481827299361,-0.04605764445390287,1.7551392223221367,0.9549869109050657,12.0,17.0,8.0
0.6272214408195178,-0.010101353658759733,1.872400768387692,0.9899494936611666,12.0,17.0,10.0
0.7240065964852416,-0.20458598501974543,2.0626810072879795,0.8149846624323674,12.0,18.0,1.0
0.5295090777837782,-0.18048493411080663,1.6980984696961652,0.834865258589672,12.0,18.0,2.0
0.6364358249219063,-0.1566709096161793,1.8897335209449393,0.8549853799919622,12.0,18.0,3.0
0.6013628778739373,-0.13932813062223426,1.8246038187908966,0.8699425268372618,12.0,18.0,4.0
0.6635997996614904,-0.11659694358385558,1.9417697503074045,0.8899438184514795,12.0,18.0,5.0
0.5670052968135294,-0.08896560424633082,1.762979537679064,0.9148770409186144,12.0,18.0,6.0
0.5796569403800556,-0.06722304827646144,1.7854258181721414,0.934986630920464,12.0,18.0,7.0
0.7170028783575304,-0.20458598501974543,2.0482850424115755,0.8149846624323674,12.0,19.0,1.0
0.5891949121371813,-0.12059011940018055,1.8025366307054889,0.8863972021616494,13.0,2.0,1.0
0.5807957845138717,-0.14164586207524396,1.7874602981494367,0.867928568489366,13.0,3.0,1.0
0.5891325105218429,-0.026384032769327822,1.8024241530174572,0.9739609848448756,13.0,3.0,2.0
0.5769384576023673,-0.16362742378580203,1.7805787601415293,0.8490583018850943,13.0,4.0,1.0
0.6220428256022631,-0.07349651187033004,1.8627293890657404,0.9291393867445293,13.0,4.0,2.0
0.5863632867180025,-0.1749915493245801,1.797439741808676,0.8394641147779933,13.0,5.0,1.0
0.605464483008894,-0.10056873552579759,1.8321029919936533,0.9043229511629128,13.0,5.0,2.0
0.5840070794390937,-0.1807719605251181,1.7932095867237776,0.8346256645946134,13.0,6.0,1.0
0.5931301337613828,-0.11169679128470952,1.8096439871724632,0.8943153806124549,13.0,6.0,2.0
0.6026419696974504,-0.05151495015977198,1.8269391478484163,0.9497894503520241,13.0,6.0,3.0
0.5621395218124426,-0.005328290094264422,1.7544221120546637,0.9946858800646564,13.0,6.0,4.0
0.6655240364045087,0.05299016176861607,1.9455097721971868,1.0544192714475584,13.0,6.0,5.0
0.5946582078468847,-0.1807719605251181,1.8124113710985876,0.8346256645946134,13.0,7.0,1.0
0.64833314780976,-0.12256678460291248,1.912350565175345,0.8846468221838588,13.0,7.0,2.0
0.5964233229798538,-0.07280198692939593,1.8156133109017412,0.9297849213662265,13.0,7.0,3.0
0.5946582078468847,-0.18661998040671374,1.8124113710985876,0.8297590011563599,13.0,8.0,1.0
0.6180588209489739,-0.13952637287686323,1.8553230297931098,0.8697700845625814,13.0,8.0,2.0
0.6350669212029206,-0.08920460998701951,1.887148427475941,0.9146584061823299,13.0,8.0,3.0
0.6092552403354443,-0.04616730560139805,1.8390612299969975,0.9548821916864928,13.0,8.0,4.0
0.6093085456718733,-0.010254438315770241,1.839159264387431,0.9897979591815695,13.0,8.0,5.0
0.613465394987032,-0.18661998040671374,1.8468202841369374,0.8297590011563599,13.0,9.0,1.0
0.5603917738762673,-0.14517615050382993,1.7513585024176974,0.8648699324175861,13.0,9.0,2.0
0.6622024895474452,-0.10020203217236012,1.9390583905425194,0.9046546302318913,13.0,9.0,3.0
0.6682224763703077,-0.061931993611192976,1.9507667030866451,0.939946807005588,13.0,9.0,4.0
0.6369743789122162,-0.19253720923021517,1.8907515185720036,0.8248636250920512,13.0,10.0,1.0
0.6023555745339656,-0.1568077272391427,1.8264159962301139,0.8548684109265005,13.0,10.0,2.0
0.6318257516149042,-0.11678637340237447,1.88104176110137,0.8897752525216691,13.0,10.0,3.0
0.5915041767617732,-0.0780930415946644,1.806703974679383,0.9248783703817491,13.0,10.0,4.0
0.6111144965945137,-0.19253720923021517,1.8424836967351252,0.8248636250920512,13.0,11.0,1.0
0.613398679970202,-0.1568077272391427,1.846697077600508,0.8548684109265005,13.0,11.0,2.0
0.6136355384151939,-0.12231129149566697,1.8471345352043982,0.8848728722251575,13.0,11.0,3.0
0.6181671917720689,-0.19253720923021517,1.8555241035720242,0.8248636250920512,13.0,12.0,1.0
0.55818315278902,-0.16258813843968073,1.7474946835245149,0.8499411744350311,13.0,12.0,2.0
0.6564828625971387,-0.1336783529952676,1.9279993568362446,0.8748714191239761,13.0,12.0,3.0
