Rp_log,P_log_mid,Rp,P_mid,bins,grps,i
0.6098240440001144,1.8007217431003641,1.8401075923233239,6.054015331779483,13.0,5.0,2.0
0.4640713488398204,2.3652540464673435,1.5905364493220489,10.646743241479998,13.0,5.0,3.0
0.6140203404042922,2.9397109905113883,1.8478454530201995,18.91038024309665,13.0,5.0,4.0
0.8993617309798794,0.49581408117649817,2.4580337235883176,1.6418342815432723,13.0,12.0,1.0
0.8969495212231413,0.469926350844502,2.4521115762602967,1.5998763593354643,13.0,13.0,1.0
0.8945373114664033,0.461816057979492,2.446203697177922,1.5869533689677904,13.0,14.0,1.0
0.9234838285472606,0.4316590118124229,2.5180475728348086,1.5398099686214186,13.0,16.0,1.0
0.9355448773309512,0.4173373264780231,2.548601754800674,1.5179144593221978,13.0,17.0,1.0
0.6630184346841396,1.1764808919228271,1.9406412014616696,3.2429418360117657,14.0,2.0,1.0
0.7141261778654941,0.9667844298335759,2.042401206896094,2.6294755872734394,14.0,3.0,1.0
0.5336715924978573,2.3720255483710657,1.705181561071153,10.719082329328755,14.0,3.0,2.0
0.8055973586513592,0.840469701477072,2.238033007971931,2.317455233329373,14.0,4.0,1.0
0.5863568199121076,2.0130812989274935,1.797428118152342,7.486349525346697,14.0,4.0,2.0
0.524541440541326,2.703476353444376,1.6896838501896234,14.931548946810576,14.0,4.0,3.0
0.8598212551979413,0.7474219391599137,2.362738328764259,2.111549290941559,14.0,5.0,1.0
0.6093553043437172,1.8007217431003641,1.839245263042519,6.054015331779483,14.0,5.0,2.0
0.8645535810109785,0.6969281331789906,2.373946074783457,2.0075762188748403,14.0,6.0,1.0
0.64001995025253,1.6611860421738411,1.896518714954826,5.265552309502491,14.0,6.0,2.0
0.5785904357099191,2.1408276493342973,1.7835226682384167,8.506475094656778,14.0,6.0,3.0
0.541035319002336,2.583043706494104,1.7177843966962698,13.237367566975053,14.0,6.0,4.0
0.6937238941715345,3.107419120677122,2.001153759885715,22.363252999250445,14.0,6.0,5.0
0.9296866536360158,0.4173373264780231,2.5337151227961563,1.5179144593221978,14.0,17.0,1.0
0.922406949191574,0.4005594451422973,2.5153373989140673,1.492659525219868,14.0,18.0,1.0
0.7606696269540091,0.9702284316387171,2.1397085473980084,2.638547118160396,14.0,18.0,2.0
0.6577504057716,1.1764808919228271,1.9304447287411937,3.2429418360117657,15.0,2.0,1.0
0.7116887316522297,0.9667844298335759,2.037429025981852,2.6294755872734394,15.0,3.0,1.0
0.5226629265075012,2.3720255483710657,1.6865127347892297,10.719082329328755,15.0,3.0,2.0
0.8918570784033608,0.461816057979492,2.4396560796399624,1.5869533689677904,15.0,14.0,1.0
0.9040521388402035,0.4506665885991509,2.4695899848893994,1.56935795302256,15.0,15.0,1.0
0.9162471992770462,0.4316590118124229,2.4998911708760523,1.5398099686214186,15.0,16.0,1.0
0.9235642355391518,0.4173373264780231,2.518250049605744,1.5179144593221978,15.0,17.0,1.0
0.7293003835766194,1.0045587041149922,2.0736293549204805,2.7307019593577033,15.0,17.0,2.0
0.9023677700118107,1.297758897573291,2.4654337857686914,3.6610826056681676,15.0,17.0,3.0
0.7935166040397152,1.5279063296955098,2.2111585391692343,4.608517997351783,15.0,17.0,4.0
0.5216203452157253,1.72123464303997,1.684755324444359,5.591427621597881,15.0,17.0,5.0
0.6966723830161986,1.8927316268686705,2.007062846580368,6.637475045042232,15.0,17.0,6.0
0.5845691428858352,2.0554012425272856,1.7942177675890858,7.809970936511224,15.0,17.0,7.0
0.66793264075927,1.1764808919228271,1.950201383356116,3.2429418360117657,16.0,2.0,1.0
0.7195318045481376,0.9667844298335759,2.0534715594964226,2.6294755872734394,16.0,3.0,1.0
0.5244597955431172,2.3720255483710657,1.6895459015861847,10.719082329328755,16.0,3.0,2.0
0.8951780546830367,0.461816057979492,2.4477715878574093,1.5869533689677904,16.0,14.0,1.0
0.6626715495494246,1.1764808919228271,1.9399681386215633,3.2429418360117657,17.0,2.0,1.0
0.7118829873276702,0.9667844298335759,2.0378248465774105,2.6294755872734394,17.0,3.0,1.0
0.5083843067397471,2.3720255483710657,1.6626027676076562,10.719082329328755,17.0,3.0,2.0
0.8984157663693938,0.461816057979492,2.4557096101122835,1.5869533689677904,17.0,14.0,1.0
0.905794290331181,0.4506665885991509,2.4738961346571666,1.56935795302256,17.0,15.0,1.0
0.7514287977117099,1.0674926048503228,2.1200269433101235,2.908078648444203,17.0,15.0,2.0
0.9451464181273793,0.4173373264780231,2.5731901126849928,1.5179144593221978,17.0,17.0,1.0
0.9451464181273793,0.4005594451422973,2.5731901126849928,1.492659525219868,17.0,18.0,1.0
0.9328488781910673,0.38225890525633566,2.541739980486832,1.465591485355684,17.0,19.0,1.0
0.6573834783846572,1.1764808919228271,1.9297365256387418,3.2429418360117657,18.0,2.0,1.0
0.7041667202198971,0.9667844298335759,2.022160956840877,2.6294755872734394,18.0,3.0,1.0
0.5335199579800838,2.3720255483710657,1.7049230162900757,10.719082329328755,18.0,3.0,2.0
0.9262645703501671,0.4316590118124229,2.5250593574453544,1.5398099686214186,18.0,16.0,1.0
0.7294160610182849,1.028459648812772,2.0738692409336528,2.7967545309284834,18.0,16.0,2.0
0.9410728580234761,0.4005594451422973,2.562729388761357,1.492659525219868,18.0,18.0,1.0
0.6677153811222643,1.1764808919228271,1.949777729334606,3.2429418360117657,19.0,2.0,1.0
0.7094292314273699,0.9667844298335759,2.03283065160983,2.6294755872734394,19.0,3.0,1.0
0.5226820803413252,2.3720255483710657,1.6865450382832607,10.719082329328755,19.0,3.0,2.0
0.9368779406175698,0.4173373264780231,2.552001467745009,1.5179144593221978,19.0,17.0,1.0
0.7023231865229205,1.0045587041149922,2.0184364691403625,2.7307019593577033,19.0,17.0,2.0
0.6624287299551241,1.1764808919228271,1.9394971335321338,3.2429418360117657,20.0,2.0,1.0
0.7094871673305714,0.9667844298335759,2.0329484289014204,2.6294755872734394,20.0,3.0,1.0
0.5299868737159612,2.3720255483710657,1.6989100080968669,10.719082329328755,20.0,3.0,2.0
0.8028292856108692,0.840469701477072,2.231846535392998,2.317455233329373,20.0,4.0,1.0
0.5892267162599839,2.0130812989274935,1.8025939597134923,7.486349525346697,20.0,4.0,2.0
0.5267708329047373,2.703476353444376,1.69345502060913,14.931548946810576,20.0,4.0,3.0
0.8431748981462281,0.7474219391599137,2.323732892830909,2.111549290941559,20.0,5.0,1.0
0.607527219683769,1.8007217431003641,1.8358860384003015,6.054015331779483,20.0,5.0,2.0
0.6545004774872473,1.1764808919228271,1.924181105492107,3.2429418360117657,21.0,2.0,1.0
0.9207270173967028,0.4506665885991509,2.5111153510120032,1.56935795302256,21.0,15.0,1.0
0.7617231179406065,1.0674926048503228,2.1419638988542626,2.908078648444203,21.0,15.0,2.0
0.9406373201507318,0.4005594451422973,2.561613466085891,1.492659525219868,21.0,18.0,1.0
0.6754379736740144,1.1764808919228271,1.9648933591070465,3.2429418360117657,22.0,2.0,1.0
0.7227215710369039,0.9667844298335759,2.0600321120152376,2.6294755872734394,22.0,3.0,1.0
0.5213891965582038,2.3720255483710657,1.684365940517381,10.719082329328755,22.0,3.0,2.0
0.6622492546028149,1.1764808919228271,1.939149072835883,3.2429418360117657,23.0,2.0,1.0
0.701733832110818,0.9667844298335759,2.017247245173344,2.6294755872734394,23.0,3.0,1.0
0.521033185081692,2.3720255483710657,1.683766393641028,10.719082329328755,23.0,3.0,2.0
0.6595621097446315,1.1764808919228271,1.9339452931617225,3.2429418360117657,24.0,2.0,1.0
0.7070333404303897,0.9667844298335759,2.0279660408188755,2.6294755872734394,24.0,3.0,1.0
0.5207068412282231,2.3720255483710657,1.6832169964788553,10.719082329328755,24.0,3.0,2.0
0.6674372887868968,1.1764808919228271,1.9492355864787883,3.2429418360117657,25.0,2.0,1.0
0.7097073237627372,0.9667844298335759,2.033396044845261,2.6294755872734394,25.0,3.0,1.0
0.5230268493501576,2.3720255483710657,1.6871266069921338,10.719082329328755,25.0,3.0,2.0
0.9300450390855881,0.4173373264780231,2.534623332164318,1.5179144593221978,25.0,17.0,1.0
0.7345752749165708,1.0045587041149922,2.084596424066648,2.7307019593577033,25.0,17.0,2.0
0.6621111966395004,1.1764808919228271,1.9388813763435653,3.2429418360117657,26.0,2.0,1.0
0.7150334159101338,0.9667844298335759,2.0442549917583337,2.6294755872734394,26.0,3.0,1.0
0.5253783507950143,2.3720255483710657,1.6910985558375962,10.719082329328755,26.0,3.0,2.0
0.6594219638676742,1.1764808919228271,1.9336742776939186,3.2429418360117657,27.0,2.0,1.0
0.6965223996585834,0.9667844298335759,2.0067618431290115,2.6294755872734394,27.0,3.0,1.0
0.5198728513804687,2.3720255483710657,1.6818137958011157,10.719082329328755,27.0,3.0,2.0
0.6699966073108247,1.1764808919228271,1.9542306905273827,3.2429418360117657,28.0,2.0,1.0
0.720416361641661,0.9667844298335759,2.055288775928078,2.6294755872734394,28.0,3.0,1.0
0.5248984525409619,2.3720255483710657,1.6902871952940448,10.719082329328755,28.0,3.0,2.0
0.8631391509656517,0.7474219391599137,2.370590667683012,2.111549290941559,28.0,5.0,1.0
0.6142695104188476,1.8007217431003641,1.848305938065775,6.054015331779483,28.0,5.0,2.0
0.4433082509418346,2.3652540464673435,1.5578524698279335,10.646743241479998,28.0,5.0,3.0
0.6129715999952288,2.9397109905113883,1.845908558651135,18.91038024309665,28.0,5.0,4.0
0.6566875816163168,1.1764808919228271,1.9283940953774168,3.2429418360117657,29.0,2.0,1.0
0.6965434874394422,0.9667844298335759,2.006804161729196,2.6294755872734394,29.0,3.0,1.0
0.5194127190506733,2.3720255483710657,1.681040116911957,10.719082329328755,29.0,3.0,2.0
0.6593098471661081,1.1764808919228271,1.9334574926648387,3.2429418360117657,30.0,2.0,1.0
0.7098540947175145,0.9667844298335759,2.033694510226692,2.6294755872734394,30.0,3.0,1.0
0.527120981330042,2.3720255483710657,1.69404808504215,10.719082329328755,30.0,3.0,2.0
0.8070761921935385,0.840469701477072,2.2413451346910476,2.317455233329373,30.0,4.0,1.0
0.5715224698399813,2.0130812989274935,1.770961235074837,7.486349525346697,30.0,4.0,2.0
0.5082892306291952,2.703476353444376,1.6624447013174024,14.931548946810576,30.0,4.0,3.0
0.6619404798031433,1.1764808919228271,1.938550404900927,3.2429418360117657,31.0,2.0,1.0
0.7045514021578211,0.9667844298335759,2.022938995275621,2.6294755872734394,31.0,3.0,1.0
0.5295774605179728,2.3720255483710657,1.698214594282868,10.719082329328755,31.0,3.0,2.0
0.6619127383172355,1.1764808919228271,1.9384966273781254,3.2429418360117657,32.0,2.0,1.0
0.7072340038451244,0.9667844298335759,2.028373020241167,2.6294755872734394,32.0,3.0,1.0
0.5188303640707759,2.3720255483710657,1.6800614398248626,10.719082329328755,32.0,3.0,2.0
0.6618621509017562,1.1764808919228271,1.9383985663241794,3.2429418360117657,34.0,2.0,1.0
0.7152824616478779,0.9667844298335759,2.044764168152367,2.6294755872734394,34.0,3.0,1.0
0.5237975094875476,2.3720255483710657,1.6884273093502258,10.719082329328755,34.0,3.0,2.0
0.8126346434561499,0.840469701477072,2.253838231353438,2.317455233329373,34.0,4.0,1.0
0.5790606692452673,2.0130812989274935,1.7843615376248774,7.486349525346697,34.0,4.0,2.0
0.5147325406162264,2.703476353444376,1.6731909313313076,14.931548946810576,34.0,4.0,3.0
0.6618390252261086,1.1764808919228271,1.9383537400659798,3.2429418360117657,35.0,2.0,1.0
0.661817184310219,1.1764808919228271,1.9383114051072974,3.2429418360117657,36.0,2.0,1.0
0.7126519160429553,0.9667844298335759,2.0393923912064698,2.6294755872734394,36.0,3.0,1.0
0.5261656838680691,2.3720255483710657,1.6924305379483793,10.719082329328755,36.0,3.0,2.0
0.6644741022134216,1.1764808919228271,1.9434681869209027,3.2429418360117657,37.0,2.0,1.0
0.7126705103362126,0.9667844298335759,2.0394303126192184,2.6294755872734394,37.0,3.0,1.0
0.5233809364403097,2.3720255483710657,1.6877241025196055,10.719082329328755,37.0,3.0,2.0
0.6617769510441068,1.1764808919228271,1.9382334220774942,3.2429418360117657,38.0,2.0,1.0
0.7073290549363141,0.9667844298335759,2.028565828473252,2.6294755872734394,38.0,3.0,1.0
0.5259142897991288,2.3720255483710657,1.6920051244245045,10.719082329328755,38.0,3.0,2.0
0.6590769894013173,1.1764808919228271,1.9330073244893906,3.2429418360117657,39.0,2.0,1.0
0.8182175160330094,0.840469701477072,2.2664563128045554,2.317455233329373,39.0,4.0,1.0
0.5786352161099546,2.0130812989274935,1.7836025368852344,7.486349525346697,39.0,4.0,2.0
0.5187971650333496,2.703476353444376,1.6800056643280947,14.931548946810576,39.0,4.0,3.0
0.6617407411046058,1.1764808919228271,1.9381632400331932,3.2429418360117657,40.0,2.0,1.0
0.712720714928007,0.9667844298335759,2.0395327039557927,2.6294755872734394,40.0,3.0,1.0
0.5230268493501576,2.3720255483710657,1.6871266069921338,10.719082329328755,40.0,3.0,2.0
0.6617239608887396,1.1764808919228271,1.9381307175085098,3.2429418360117657,41.0,2.0,1.0
0.7046813135064636,0.9667844298335759,2.023201815079987,2.6294755872734394,41.0,3.0,1.0
0.5202574852792113,2.3720255483710657,1.6824608028207935,10.719082329328755,41.0,3.0,2.0
0.9006953103575882,0.461816057979492,2.461313893369065,1.5869533689677904,41.0,14.0,1.0
0.6590215470763672,1.1764808919228271,1.9329001570400088,3.2429418360117657,42.0,2.0,1.0
0.7100637675100534,0.9667844298335759,2.034120965340277,2.6294755872734394,42.0,3.0,1.0
0.5254833285380883,2.3720255483710657,1.691276092865859,10.719082329328755,42.0,3.0,2.0
0.6590047854432426,1.1764808919228271,1.932867758748235,3.2429418360117657,43.0,2.0,1.0
0.6601685589799429,0.5719780211890656,1.9351184885116495,1.7717681826437228,44.0,9.0,1.0
0.6616642978989926,1.1764808919228271,1.9380150862848693,3.2429418360117657,45.0,2.0,1.0
0.7074079121378939,0.9667844298335759,2.0287258018051477,2.6294755872734394,45.0,3.0,1.0
0.525210386406096,2.3720255483710657,1.6908145353553954,10.719082329328755,45.0,3.0,2.0
0.6616510034284514,1.1764808919228271,1.9379893215716608,3.2429418360117657,46.0,2.0,1.0
0.6643316778395363,1.1764808919228271,1.9431914093916154,3.2429418360117657,47.0,2.0,1.0
0.6616260762961862,1.1764808919228271,1.9379410136576047,3.2429418360117657,48.0,2.0,1.0
0.7047400442619957,0.9667844298335759,2.0233206427405652,2.6294755872734394,48.0,3.0,1.0
0.5222990036648448,2.3720255483710657,1.685899085947797,10.719082329328755,48.0,3.0,2.0
0.6589185827586025,1.1764808919228271,1.9327011475396465,3.2429418360117657,49.0,2.0,1.0
0.6643000596285338,1.1764808919228271,1.94312997012692,3.2429418360117657,50.0,2.0,1.0
0.7101476366270689,0.9667844298335759,2.034291572423776,2.6294755872734394,50.0,3.0,1.0
0.5221534345277822,2.3720255483710657,1.68565368893423,10.719082329328755,50.0,3.0,2.0
0.6615923513525335,1.1764808919228271,1.9378756578081842,3.2429418360117657,51.0,2.0,1.0
0.661581974446794,1.1764808919228271,1.9378555487594833,3.2429418360117657,52.0,2.0,1.0
0.7074655385544332,0.9667844298335759,2.0288427133718114,2.6294755872734394,52.0,3.0,1.0
0.5166651981198754,2.3720255483710657,1.6764277631759505,10.719082329328755,52.0,3.0,2.0
0.6588719574071619,1.1764808919228271,1.9326110367701523,3.2429418360117657,53.0,2.0,1.0
0.7074725282815066,0.9667844298335759,2.028856894478214,2.6294755872734394,53.0,3.0,1.0
0.5192777574239237,2.3720255483710657,1.6808132563122293,10.719082329328755,53.0,3.0,2.0
0.6615623736248418,1.1764808919228271,1.9378175655701553,3.2429418360117657,54.0,2.0,1.0
0.7074792591297996,0.9667844298335759,2.0288705504521367,2.6294755872734394,54.0,3.0,1.0
0.5218946449507821,2.3720255483710657,1.6852175157700706,10.719082329328755,54.0,3.0,2.0
0.6615531077817373,1.1764808919228271,1.9377996101398136,3.2429418360117657,55.0,2.0,1.0
0.7074857452199729,0.9667844298335759,2.0288837099321535,2.6294755872734394,55.0,3.0,1.0
0.5218358291378276,2.3720255483710657,1.6851184012466545,10.719082329328755,55.0,3.0,2.0
0.7101948130053903,0.9667844298335759,2.034387545196419,2.6294755872734394,56.0,3.0,1.0
0.5217791138896213,2.3720255483710657,1.685022832048412,10.719082329328755,56.0,3.0,2.0
0.6615355514474337,1.1764808919228271,1.937765589780682,3.2429418360117657,57.0,2.0,1.0
0.6588227194282699,1.1764808919228271,1.9325158812513694,3.2429418360117657,58.0,2.0,1.0
0.7047993536456609,0.9667844298335759,2.023440648199533,2.6294755872734394,58.0,3.0,1.0
0.516306825824554,2.3720255483710657,1.675827085550059,10.719082329328755,58.0,3.0,2.0
0.6615191853730832,1.1764808919228271,1.937733876424478,3.2429418360117657,59.0,2.0,1.0
