_RAJ2000,_DEJ2000,src,_ID,_tab1_31,_tab1_32,sed_freq,fl,efl,band,wl,fit,abs_dif,pct_dif
153.715743,-47.156719,IV/38/tic,"-c=153.71574311962 -47.15671936901,eq=J2000&-c.rs=0.004",,0.0,541430.0,0.0123,0.0023,Johnson:V,0.554088,0.023397639525419265,0.9022471785709011,-0.9022471785709011
